topic_id,method,qa_index,question,answer,quality_score
240,RAG_Chunking,1,question: Nghề nhuộm vải phát triển ở khu vực nào? answer: Lưu vực Hoàng Hà và Trường Giang,question: Nghề nhuộm vải phát triển ở khu vực nào? answer: Lưu vực Hoàng Hà và Trường Giang,0.6767
240,RAG_Chunking,2,"question: Lưu vực Hoàng Hà và Trường Giang có điều kiện tự nhiên như thế nào? answer: có điều kiện tự nhiên thuận lợi: đồng bằng rộng lớn, đất đai màu mỡ, khí hậu khá ôn hoà... - Nhà nước quân chủ chuyên chế, vua (hoàng đế) answer: answer: answer: answer: có điều kiện tự nhiên thuận lợi: đồng bằng rộng lớn, đất đai màu mỡ, khí hậu khá ôn hoà... - Nghề nông ngày càng phát triển và trở thành ngành kinh tế chính","question: Lưu vực Hoàng Hà và Trường Giang có điều kiện tự nhiên như thế nào? answer: có điều kiện tự nhiên thuận lợi: đồng bằng rộng lớn, đất đai màu mỡ, khí hậu khá ôn hoà... - Nghề nông ngày càng phát triển và trở thành ngành kinh tế chính",0.6936
240,RAG_Chunking,3,"question: Dân tộc nào có quyền lực tối cao? answer: quý tộc, địa chủ phong kiến và nông dân thời trung đại","question: Dân tộc nào có quyền lực tối cao? answer: quý tộc, địa chủ phong kiến và nông dân thời trung đại",0.7512
240,RAG_Chunking,4,question: Những điều kiện thuận lợi cho sự định cư và canh tác nông nghiệp của cư dân là gì? answer: Những cánh đồng màu mỡ ven sông Thu Bồn tạo điều kiện thuận lợi cho sự định cư và canh tác nông nghiệp của cư dân,question: Những cánh đồng màu mỡ ven sông Thu Bồn tạo điều kiện thuận lợi gì cho sự định cư và canh tác nông nghiệp của cư dân? answer: tạo điều kiện thuận lợi cho sự định cư và canh tác nông nghiệp của cư dân,0.6473
240,RAG_Chunking,5,question: Người Tochari cư trú tại miền tây Mông Cổ trong thời đại đồ đồng là người như thế nào? answer: Người Tochari (Nguyệt Chi) và người Scythia cư trú tại miền tây Mông Cổ trong thời đại đồ đồng,question: Người Tochari cư trú tại miền tây Mông Cổ trong thời đại đồ đồng là người như thế nào? answer: Người Tochari (Nguyệt Chi) và người Scythia cư trú tại miền tây Mông Cổ trong thời đại đồ đồng,0.6784
240,RAG_Chunking,6,question: Tại sao các cuộc xâm phạm của các dân tộc chăn nuôi gia súc ở phương bắc vào Trung Quốc trong thời nhà Thương và nhà Chu báo trước thời đại các đế quốc du mục? answer: Các cuộc xâm phạm của các dân tộc chăn nuôi gia súc ở phương bắc vào Trung Quốc trong thời nhà Thương và nhà Chu,"question: Khi sinh hoạt du mục cưỡi ngựa được đưa đến Mông Cổ, trung tâm chính trị của Thảo nguyên Âu-Á chuyển đến đâu? answer: Mông Cổ",0.6968
241,Chunking_Only,1,question: Quân đội Iraq vượt biên giới Kuwait với bộ binh và xe bọc thép vào thời gian nào? answer: Rạng sáng ngày 2 tháng 8 năm 1990,question: Quân đội Iraq vượt biên giới Kuwait với bộ binh và xe bọc thép vào thời gian nào? answer: Rạng sáng ngày 2 tháng 8 năm 1990,0.7739
241,Chunking_Only,2,question: Iraq sáp nhập Kuwait vào thời gian nào? answer: sau một khi lập nên chính phủ bù nhìn do Alaa Hussein Ali lãnh đạo một thời gian ngắn,question: Iraq sáp nhập Kuwait vào thời gian nào? answer: sau một khi lập nên chính phủ bù nhìn do Alaa Hussein Ali lãnh đạo một thời gian ngắn,0.6741
241,RAG_Chunking,1,"question: Cuộc kháng chiến chống quân Xiêm diễn ra vào thời gian nào? answer: Giữa năm 1784, 5 vạn quân Xiêm kéo vào Gia Định (Nam Bộ ngày nay) với danh nghĩa giúp Nguyễn Ánh","question: Cuộc kháng chiến chống quân Xiêm diễn ra vào thời gian nào? answer: Giữa năm 1784, 5 vạn quân Xiêm kéo vào Gia Định (Nam Bộ ngày nay) với danh nghĩa giúp Nguyễn Ánh",0.8632
241,RAG_Chunking,2,"question: Ngày 19-1-1785 diễn ra sự kiện gì? answer: trên sông Tiên (đoạn từ Rạch Gầm đến Xoài Mút) đã diễn ra trận đánh quyết định giữa quân Tây Sơn và quân Xiêm. [Hạn chế] b) Kháng chiến chống quân Tống (981) Đầu năm 981, quân Tống dưới sự chỉ huy của tướng Hầu Nhân Bảo tiến hành xâm lược Đại Cồ Việt","question: Ngày 19-1-1785 diễn ra sự kiện gì? answer: trên sông Tiên (đoạn từ Rạch Gầm đến Xoài Mút) đã diễn ra trận đánh quyết định giữa quân Tây Sơn và quân Xiêm. [Hạn chế] b) Kháng chiến chống quân Tống (981) Đầu năm 981, quân Tống dưới sự chỉ huy của tướng Hầu Nhân Bảo tiến hành xâm lược Đại Cồ Việt. Đầu năm 981, quân Tống dưới sự chỉ huy của tướng Hầu Nhân Bảo tiến hành xâm lược Đại Cồ Việt",0.8867
241,RAG_Chunking,3,question: Ai là người chỉ huy đội quân của Emir? answer: Anh (Em) của Emir,question: Ai là người chỉ huy đội quân của Emir? answer: Anh (Em) của Emir,0.6263
241,RAG_Chunking,4,"question: Quân đội Iraq đã cướp bóc những gì? answer: các kho thực phẩm và thuốc men dự trữ, giam giữ hàng nghìn dân thường và chiếm quyền kiểm soát đài phát thanh","question: Quân đội Iraq đã cướp bóc những gì? answer: các kho thực phẩm và thuốc men dự trữ, giam giữ hàng nghìn dân thường và chiếm quyền kiểm soát đài phát thanh",0.6674
241,RAG_Chunking,5,question: Iraq đã giam giữ bao nhiêu người phương Tây làm con tin? answer: answer: hàng nghìn người phương Tây làm con tin và sau đó tìm cách đem họ ra làm vật trao đổi,question: Iraq đã giam giữ bao nhiêu người phương Tây làm con tin? answer: hàng nghìn người phương Tây làm con tin và sau đó tìm cách đem họ ra làm vật trao đổi,0.6263
241,RAG_Chunking,6,"question: ""Sự giải phóng"" khỏi chế độ Emir của Kuwait là gì? answer: là ""sự giải phóng"" khỏi chế độ Emir của Kuwait","question: ""Sự giải phóng"" khỏi chế độ Emir của Kuwait là gì? answer: là ""sự giải phóng"" khỏi chế độ Emir của Kuwait",0.7331
242,Chunking_Only,1,"question: Trường hợp của tuyển hầu Friedrich III là gì? answer: có tham vọng rộng lớn nhằm biến công quốc của ông thành một vương quốc, sau này gọi là nước Phổ","question: Trường hợp của tuyển hầu Friedrich III là gì? answer: có tham vọng rộng lớn nhằm biến công quốc của ông thành một vương quốc, sau này gọi là nước Phổ",0.6842
242,Chunking_Only,2,"question: Pyotr Đại đế đã làm gì để được phong làm vua? answer: dựa trên lý lẽ đất đai ông chiếm được là từ Thụy Điển,[cần dẫn nguồn] và cũng dựa trên sức ép của nước ngoài, như Pyotr Đại đế","question: Pyotr Đại đế đã làm gì để được phong làm vua? answer: dựa trên lý lẽ đất đai ông chiếm được là từ Thụy Điển,[cần dẫn nguồn] và cũng dựa trên sức ép của nước ngoài, như Pyotr Đại đế",0.7603
242,RAG_Chunking,1,"question: Nhà vua là ai? answer: là người có quyền quyết định duy nhất về việc ban tặng ruộng đất cho các đền miếu, ban cấp cho quan lại","question: Nhà vua là ai? answer: là người có quyền quyết định duy nhất về việc ban tặng ruộng đất cho các đền miếu, ban cấp cho quan lại",0.7158
242,RAG_Chunking,2,"question: Trong quá trình làm vua, Minh Mạng thể hiện điều gì? answer: thể hiện là người c answer: người c answer: Trong quá trình làm vua, Minh Mạng thể hiện là người c answer: người c answer: Trong quá trình làm vua, Minh Mạng thể hiện là người c answer: người c answer: Trong quá trình làm vua, Minh Mạng thể hiện là người c answer: người c answer: Trong quá trình làm vua, Minh Mạng thể hiện là người c answer: Trong quá trình làm vua",question: Ai là hoàng tử thứ tư của vua Gia Long? answer: Nguyễn Phúc Thuần,0.7773
242,RAG_Chunking,3,question: Vì sao Hoàng đế không cho phép lãnh chúa xưng làm vua? answer: vì như thế có ý nghĩa vị trí gần ngang bằng Hoàng đế,"question: Friedrich III là ai? answer: tuyển hầu Friedrich III (1657-1713), người có tham vọng rộng lớn nhằm biến công quốc của ông thành một vương quốc, sau này gọi là nước Phổ, và ông xưng là vua  vua",0.7032
242,RAG_Chunking,4,"question: Pyotr Đại đế đã làm gì để được phong làm vua? answer: dựa trên lý lẽ đất đai ông chiếm được là từ Thụy Điển, và cũng dựa trên sức ép của nước ngoài, như Pyotr Đại đế","question: Pyotr Đại đế đã làm gì để được phong làm vua? answer: dựa trên lý lẽ đất đai ông chiếm được là từ Thụy Điển, và cũng dựa trên sức ép của nước ngoài, như Pyotr Đại đế",0.7609
243,RAG_Chunking,1,question: Nguyên nhân dẫn tới thắng lợi của Cách mạng Tháng Tám năm 1945 là gì? answer: Sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản,question: Nguyên nhân dẫn tới thắng lợi của Cách mạng Tháng Tám năm 1945 là gì? answer: Sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng  dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng  Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng  Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng  Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng  Dưới sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng  Dưới,0.7014
243,RAG_Chunking,2,question: Ai là người lãnh đạo Đảng Cộng sản Đông Dương? answer: Chủ tịch Hồ Chí Minh,question: Ai là người lãnh đạo Đảng Cộng sản Đông Dương? answer: Chủ tịch Hồ Chí Minh,0.6803
243,RAG_Chunking,3,question: Chủ tịch Hồ Chí Minh ra Lời kêu gọi toàn quốc kháng chiến vào thời gian nào? answer: Ngày 19-12-1946,question: Chủ tịch Hồ Chí Minh ra Lời kêu gọi toàn quốc kháng chiến vào thời gian nào? answer: Ngày 19-12-1946,0.8354
243,RAG_Chunking,4,"question: Trong cuộc bầu cử lập pháp tháng 11 năm 1946, ai đã giành được một ghế đại biểu tại Nièvre département? answer: ông giành được một ghế đại biểu tại Nièvre département","question: Trong cuộc bầu cử lập pháp tháng 11 năm 1946, ai đã giành được một ghế đại biểu tại Nièvre département? answer: ông giành được một ghế đại biểu tại Nièvre département",0.6876
243,RAG_Chunking,5,question: Binh chiến tranh. Ông giữ nhiều chức vụ trong Đệ tứ cộng hoà với tư cách nào? answer: Đại biểu và Bộ trưởng,question: Ông giữ nhiều chức vụ trong Đệ tứ cộng hoà với tư cách nào? answer: Đại biểu và Bộ trưởng,0.7336
244,Chunking_Only,1,"question: Nguyên lý Chấp trì chân lý của Gandhi có gốc tiếng Phạn là gì? answer: satya là ""chân lý"" và -graha là ""nắm lấy"", ""nắm chặt""), cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm","question: Nguyên lý Chấp trì chân lý của Gandhi có gốc tiếng Phạn là gì? answer: satya là ""chân lý"" và -graha là ""nắm lấy"", ""nắm chặt""), cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm",0.7131
244,Chunking_Only,2,"question: Ai là người đã cảm kích những người chủ trương hành động giành tự do? answer: Đạt-lại Lạt-ma Đăng-châu Gia-mục-thố (Tenzin Gyatso), Lech Wasa, Stephen Biko, Aung San Suu Kyi và Nelson Mandela","question: Ai là người đã cảm kích những người chủ trương hành động giành tự do? answer: Đạt-lại Lạt-ma Đăng-châu Gia-mục-thố (Tenzin Gyatso), Lech Wasa, Stephen Biko, Aung San Suu Kyi và Nelson Mandela",0.7512
244,RAG_Chunking,1,"question: Chế độ đẳng cấp Vác-na gồm những đẳng cấp nào? answer: Bra-ma, Ksa-ti-a, Vai-si-a, Su-đra","question: Chế độ đẳng cấp Vác-na bao gồm những đẳng cấp nào? answer: Bra-ma, Ksa-ti-a, Vai-si-a, Su-đra",0.6389
244,RAG_Chunking,2,"question: Cách mạng tư sản Pháp đã lật đổ chế độ nào? answer: quân chủ chuyên chế, thiết lập chế độ quân chủ lập hiến","question: Cách mạng tư sản Pháp đã lật đổ chế độ nào? answer: quân chủ chuyên chế, thiết lập chế độ quân chủ lập hiến",0.6917
244,RAG_Chunking,3,"question: Nguyên lý Chấp trì chân lý của Gandhi có gốc tiếng Phạn là gì? answer: satya là ""chân lý"" và -graha là ""nắm lấy"", ""nắm chặt""), cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm","question: Nguyên lý Chấp trì chân lý của Gandhi có gốc tiếng Phạn là gì? answer: satya là ""chân lý"" và -graha là ""nắm lấy"", ""nắm chặt""), cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm chân lý"", cũng thường được dịch là ""con đường chân thật"", ""truy tầm",0.7419
244,RAG_Chunking,4,"question: Ai là người đã cảm kích những người chủ trương hành động giành tự do? answer: Đạt-lại Lạt-ma Đăng-châu Gia-mục-thố (Tenzin Gyatso), Lech Wasa, Stephen Biko, Aung San Suu Kyi và Nelson Mandela","question: Ai là người đã cảm kích những người chủ trương hành động giành tự do? answer: Đạt-lại Lạt-ma Đăng-châu Gia-mục-thố (Tenzin Gyatso), Lech Wasa, Stephen Biko, Aung San Suu Kyi và Nelson Mandela",0.7607
245,Chunking_Only,1,question: Tuyên ngôn Vương thất 1763 có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa,"question: Tuyên ngôn Vương thất 1763 có ý nghĩa như thế nào đối với Québec? answer: tạo nên tỉnh Quebec từ Tân Pháp, và sáp nhập đảo Cape Breton vào Nova Scotia",0.8099
245,Chunking_Only,2,"question: Tại sao nhiều cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh? answer: Điều này khiến cho nhiều cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh trong những năm trước khi bùng nổ Cách mạng Mỹ","question: Điều gì đã làm cho cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh? answer: Anh Quốc cũng tái lập ngôn ngữ Pháp, đức tin Công giáo La Mã, và dân luật Pháp tại đây",0.839
245,RAG_Chunking,1,"question: Nước Pháp duy trì chế độ quân chủ chuyên chế vào thời gian nào? answer: Đến cuối thế kỉ XVII, nước Pháp vẫn duy trì chế độ quân chủ chuyên chế, đứng đầu là vua Lu-i XVI","question: Nước Pháp duy trì chế độ quân chủ chuyên chế vào thời gian nào? answer: Đến cuối thế kỉ XVII, nước Pháp vẫn duy trì chế độ quân chủ chuyên chế, đứng đầu là vua Lu-i XVI",0.7114
245,RAG_Chunking,2,question: Vì sao các cuộc cách mạng tư sản lại khác nhau? answer: Do điều kiện lịch sử ở mỗi nước khác nhau nên mức độ thắng lợi của các cuộc cách mạng tư sản cũng khác nhau,question: Vì sao các cuộc cách mạng tư sản lại khác nhau? answer: Do điều kiện lịch sử ở mỗi nước khác nhau nên mức độ thắng lợi của các cuộc cách mạng tư sản cũng khác nhau,0.825
245,RAG_Chunking,3,"question: Nhà nước Phù Nam được tổ chức như thế nào? answer: theo thể chế quân chủ chuyên chế, vua là người đứng đầu có quyền lực tối cao","question: Nhà nước Phù Nam được tổ chức như thế nào? answer: theo thể chế quân chủ chuyên chế, vua là người đứng đầu có quyền lực tối cao",0.7189
245,RAG_Chunking,4,"question: Để ngăn ngừa xung đột tại Québec, Anh Quốc đã làm gì? answer: Anh Quốc thông qua đạo luật Québec vào năm 1774, mở rộng lãnh thổ của Québec đến Ngũ Đại Hồ và thung lũng sông Ohio","question: Để ngăn ngừa xung đột tại Québec, Anh Quốc đã làm gì? answer: Anh Quốc thông qua đạo luật Québec vào năm 1774, mở rộng lãnh thổ của Québec đến Ngũ Đại Hồ và thung lũng sông Ohio",0.7254
245,RAG_Chunking,5,"question: cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh trong những năm nào? answer: những năm trước khi bùng nổ Cách mạng Mỹ","question: Cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh trong những năm nào? answer: những năm trước khi bùng nổ Cách mạng Mỹ",0.866
246,Chunking_Only,1,question: Vì sao người Ossetia tẩy chay cuộc bầu cử nghị viện Gruzia? answer: Người dân Ossetia đã tẩy chay cuộc bầu cử nghị viện Gruzia sau đó và tổ chức cuộc bầu cử của ri,question: Vì sao người Ossetia tẩy chay cuộc bầu cử nghị viện Gruzia? answer: Người dân Ossetia đã tẩy chay cuộc bầu cử nghị viện Gruzia sau đó và tổ chức cuộc bầu cử của ri,0.7466
246,Chunking_Only,2,question: Ngày 11 tháng 12 năm 1990 là ngày nào? answer: ngày 11 tháng 12 năm 1990,question: Chính phủ Gruzia dưới sự lãnh đạo của Zviad Gamsakhurdia đã tuyên bố cuộc bầu cử này là bất hợp pháp và xóa bỏ vị thế tự trị của nó vào ngày nào? answer: ngày 11 tháng 12 năm 1990,0.8259
246,RAG_Chunking,1,"question: Tại La Mã, nhà nước điển hình là gì? answer: nền cộng hoà quý tộc, nhà nước đế chế","question: Tại La Mã, nhà nước điển hình là gì? answer: nền cộng hoà quý tộc, nhà nước đế chế",0.7738
246,RAG_Chunking,2,question: Người dân Ossetia tuyên bố thành lập Cộng hòa Dân chủ Xô viết vào thời gian nào? answer: mùa hè năm 1990,question: Người dân Ossetia tuyên bố thành lập Cộng hòa Dân chủ Xô viết vào thời gian nào? answer: mùa hè năm 1990,0.6336
246,RAG_Chunking,3,question: Chính phủ Gruzia dưới sự lãnh đạo của ai đã tuyên bố cuộc bầu cử này là bất hợp pháp và xóa bỏ vị thế tự trị của nó? answer: Zviad Gamsakhurdia,question: Chính phủ Gruzia dưới sự lãnh đạo của ai đã tuyên bố cuộc bầu cử này là bất hợp pháp và xóa bỏ vị thế tự trị của nó? answer: Zviad Gamsakhurdia,0.7082
246,RAG_Chunking,4,question: ngày 11 tháng 12 năm 1990 là ngày nào? answer: ngày 11 tháng 12 năm 1990,question: tuyên bố cuộc bầu cử này là bất hợp pháp và xóa bỏ vị thế tự trị của nó vào ngày nào? answer: ngày 11 tháng 12 năm 1990,0.7736
247,Chunking_Only,1,question: Ai là người duy trì mối quan hệ thân thiết với cả Roosevelt và Mercer? answer: Shoumatoff,question: Ai là người duy trì mối quan hệ thân thiết với Roosevelt và Mercer? answer: Shoumatoff,0.6922
247,Chunking_Only,2,"question: Để tránh tai tiếng, Eleanor đã làm gì? answer: vội vã đưa Mercer đi khỏi","question: Để tránh tai tiếng, Eleanor đã làm gì? answer: vội vã đưa Mercer đi khỏi",0.6341
247,RAG_Chunking,1,question: Hệ thống xã hội chủ nghĩa ra đời vào thời gian nào? answer: Sau Chiến tranh thế giới thứ hai,question: Hệ thống xã hội chủ nghĩa ra đời vào thời gian nào? answer: Sau Chiến tranh thế giới thứ hai,0.7778
247,RAG_Chunking,2,"question: Chiến lược đối ngoại chủ yếu của Việt Nam là gì? answer: đấu tranh yêu cầu thực hiện Hiệp định Genève. - Củng cố quan hệ với các nước xã hội chủ nghĩa. - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Tăng cường đoàn kết ba nước Đông Dương","question: Chiến lược đối ngoại chủ yếu của Việt Nam là gì? answer: đấu tranh yêu cầu thực hiện Hiệp định Genève. - Củng cố quan hệ với các nước xã hội chủ nghĩa. - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Tăng cường đoàn kết ba nước Đông Dương",0.7651
247,RAG_Chunking,3,"question: Trong những năm cuối cùng của ông tại Nhà Trắng, Roosevelt đã làm những gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm gì? answer: Roosevelt đã làm","question: Trong những năm cuối cùng của ông tại Nhà Trắng, Roosevelt đã làm gì? answer: Roosevelt ngày càng làm việc quá sức và con gái ông, Anna Roosevelt Boettiger phải dọn vào ở gần bên ông để hỗ trợ",0.6915
247,RAG_Chunking,4,question: Shoumatoff là ai? answer: người duy trì mối quan hệ thân với cả Roosevelt và Mercer,question: Shoumatoff là ai? answer: người duy trì mối quan hệ thân với cả Roosevelt và Mercer,0.6739
248,Chunking_Only,1,question: Nội các liên bang có nhiệm vụ gì? answer: bổ nhiệm các thẩm phán cho các tòa cấp cao có quyền hạn cấp tỉnh và lãnh thổ,question: Nội các liên bang có nhiệm vụ gì? answer: bổ nhiệm các thẩm phán cho các tòa cấp cao có quyền hạn cấp tỉnh và lãnh thổ,0.809
248,RAG_Chunking,1,"question: Chức năng của Lục bộ là gì? answer: 6 cơ quan chức năng cao cấp chủ chốt trong bộ máy triều đình, do nhà vua trực tiếp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều","question: Chức năng của Lục bộ là gì? answer: 6 cơ quan chức năng cao cấp chủ chốt trong bộ máy triều đình, do nhà vua trực tiếp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp điều hành, chịu trách nhiệm trưc tiêp",0.6685
248,RAG_Chunking,2,"question: Tam pháp ty là gì? answer: cơ quan chuyên nhận đơn của những người kêu oan, tố cáo, đồng thời thẩm tra, xét xử những việc oan ức","question: Tam pháp ty là gì? answer: cơ quan chuyên nhận đơn của những người kêu oan, tố cáo, đồng thời thẩm tra, xét xử những việc oan ức",0.6104
248,RAG_Chunking,3,"question: Tam pháp ty họp vào thời gian nào? answer: Hàng tháng, vào các ngày 6, 16, 26 âm lịch, Tam pháp ty họp để xét xử","question: Tam pháp ty họp vào thời gian nào? answer: Hàng tháng, vào các ngày 6, 16, 26 âm lịch, Tam pháp ty họp để xét xử",0.6882
248,RAG_Chunking,4,question: Tòa án nào có quyền phủ định các đạo luật của nghị viện? answer: Tòa án nào có quyền phủ định các đạo luật của nghị viện nếu chúng vi hiến? answer: Tòa án nào có quyền phủ định các đạo luật của nghị viện nếu chúng vi hiến? answer: Tòa án nào có quyền phủ định các đạo luật của nghị viện nếu chúng vi hiến? answer: Tòa án nào có quyền phủ định các đạo luật của nghị viện nếu chúng vi hiến? answer: Tòa án nào có quyền phủ định các đạo luật của nghị viện nếu chúng vi hiến,question: Tòa án nào có quyền phủ định các đạo luật của nghị viện nếu chúng vi hiến? answer: Tối cao pháp viện Canada,0.7509
248,RAG_Chunking,5,question: Nội các liên bang có nhiệm vụ gì sau khi hội ý với các cơ cấu pháp luật phi chính phủ? answer: Nội các liên bang có nhiệm vụ gì sau khi hội ý với các cơ cấu pháp luật phi chính phủ,question: Nội các liên bang có nhiệm vụ gì sau khi hội ý với các cơ cấu pháp luật phi chính phủ? answer: Nội các liên bang cũng bổ nhiệm các thẩm phán cho các tòa cấp cao có quyền hạn cấp tỉnh và lãnh thổ,0.8701
249,Chunking_Only,1,"question: Đặc điểm của chim bồ câu siêu thịt là gì? answer: dễ nuôi, nhanh lớn, ít bệnh, sinh sản tốt","question: Chim bồ câu siêu thịt có đặc điểm gì? answer: dễ nuôi, nhanh lớn, ít bệnh, sinh sản tốt",0.706
249,Chunking_Only,2,question: Vì sao chim bồ câu rất nhạy cảm với ánh sáng? answer: Sự đẻ trứng chỉ phụ thuộc vào một phần ánh sáng nhưng sự ấp trứng lại phụ thuộc chặt chẽ vào yếu tố ánh sáng,question: Vì sao chim bồ câu rất nhạy cảm với ánh sáng? answer: Sự đẻ trứng chỉ phụ thuộc vào một phần ánh sáng nhưng sự ấp trứng lại phụ thuộc chặt chẽ vào yếu tố ánh sáng,0.8013
249,RAG_Chunking,1,"question: Nguồn lương thực chính của cư dân Phù Nam là gì? answer: lúa gạo và các loại rau, củ, quả","question: Nguồn lương thực chính của cư dân Phù Nam là gì? answer: lúa gạo và các loại rau, củ, quả",0.6104
249,RAG_Chunking,2,question: Vì sao chim bồ câu rất nhạy cảm với ánh sáng? answer: Sự đẻ trứng chỉ phụ thuộc vào một phần ánh sáng nhưng sự ấp trứng lại phụ thuộc chặt chẽ vào yếu tố ánh sáng,question: Vì sao chim bồ câu rất nhạy cảm với ánh sáng? answer: Sự đẻ trứng chỉ phụ thuộc vào một phần ánh sáng nhưng sự ấp trứng lại phụ thuộc chặt chẽ vào yếu tố ánh sáng,0.7241
249,RAG_Chunking,3,question: Thời gian chiếu sáng ban ngày của bồ câu là bao lâu? answer: tối đa là 13 giờ,question: Thời gian chiếu sáng ban ngày của bồ câu là bao lâu? answer: tối thiểu là 13 giờ,0.7112
250,Chunking_Only,1,question: Những cư dân đầu tiên của Puerto Rico là những ai? answer: là những thổ dân da đỏ thuộc bộ lạc Ortoiroid làm nghề sắn bắt và đánh cá,question: Những cư dân đầu tiên của Puerto Rico là những ai? answer: là những thổ dân da đỏ thuộc bộ lạc Ortoiroid làm nghề sắn bắt và đánh cá,0.8451
250,Chunking_Only,2,question: Vào khoảng thời gian nào thì nền văn hóa Taino đã lấn át hoàn toàn các nền văn hóa trước đó? answer: khoảng năm 1000,question: Vào khoảng thời gian nào thì nền văn hóa Taino đã lấn át hoàn toàn các nền văn hóa trước đó? answer: khoảng năm 1000,0.6077
250,Chunking_Only,3,question: Người Taino phát kiến ra châu Mỹ vào năm nào? answer: năm 1492,question: Người châu Âu phát kiến ra châu Mỹ vào năm nào? answer: năm 1492,0.6453
250,RAG_Chunking,1,question: Những cư dân bản địa sinh sống lâu đời ở đâu? answer: vùng duyên hải và một phần cao nguyên miền Trung,question: Những cư dân bản địa sinh sống lâu đời ở đâu? answer: vùng duyên hải và một phần cao nguyên miền Trung,0.7015
